,practice,bnf_code,bnf_name,items,nic,act_cost,quantity,month,year
2747,6110,8687,1263,2,12.1,11.43,960,6,2016
2748,2794,8687,1263,35,260.18,247.21,20610,6,2016
2749,8880,8687,1263,1,5.67,5.34,450,6,2016
2750,6146,8687,1263,13,53.25,50.56,4110,6,2016
2751,7587,8687,1263,8,53.12,49.68,4215,6,2016
2752,3305,8687,1263,28,149.18,141.76,11842,6,2016
2753,6636,8687,1263,2,3.52,3.48,280,6,2016
2754,10405,8687,1263,20,119.14,113.27,9454,6,2016
2755,1164,8687,1263,12,95.26,89.93,7560,6,2016
2756,2475,8687,1263,15,133.33,126.39,10578,6,2016
2757,5692,8687,1263,19,131.71,124.54,9085,6,2016
2758,9226,8687,1263,37,216.67,205.38,16140,6,2016
2759,327,8687,1263,23,151.24,142.9,11150,6,2016
2760,1806,8687,1263,13,122.54,115.57,9725,6,2016
2761,5239,8687,1263,26,211.74,199.11,16805,6,2016
2762,5531,8687,1263,39,319.65,301.19,23170,6,2016
2765,4217,8687,1263,7,47.85,45.51,3798,6,2016
2766,3166,8687,1263,3,17.64,16.55,1400,6,2016
2767,5843,8687,1263,3,35.14,32.7,1910,6,2016
2768,5132,8687,1263,17,130.62,122.87,10205,6,2016
2769,1927,8687,1263,2,7.06,6.79,560,6,2016
2770,3203,8687,1263,8,55.13,51.96,4375,6,2016
2771,10112,8687,1263,22,188.02,177.15,13716,6,2016
2772,5540,8687,1263,17,115.53,109.51,8673,6,2016
2773,5980,8687,1263,11,109.01,102.75,8150,6,2016
2774,7213,8687,1263,18,83.27,79.48,5438,6,2016
2775,9318,8687,1263,4,58.87,54.89,2850,6,2016
2776,3008,8687,1263,6,24.68,23.43,1960,6,2016
2777,778,8687,1263,4,9.34,9.11,742,6,2016
2778,9944,8687,1263,21,158.79,149.39,12605,6,2016
2779,1823,8687,1263,3,20.42,19.45,1620,6,2016
2780,5782,8687,1263,16,124.96,118.17,9918,6,2016
2781,945,8687,1263,28,273.03,256.34,18820,6,2016
2782,2443,8687,1263,6,43.13,40.26,3000,6,2016
2783,3074,8687,1263,39,284.13,268.92,20985,6,2016
2784,9261,8687,1263,20,154.05,145.61,12223,6,2016
2785,9685,8687,1263,6,38.54,36.37,3040,6,2016
2786,3057,8687,1263,6,26.55,25.33,2072,6,2016
2787,10587,8687,1263,2,8.82,8.19,700,6,2016
2788,3958,8687,1263,2,22.76,21.32,1806,6,2016
2789,8214,8687,1263,40,253.66,240.31,19150,6,2016
2790,8624,8687,1263,30,208.66,196.69,15682,6,2016
2791,2530,8687,1263,6,35.83,33.84,2842,6,2016
2792,517,8687,1263,30,202.55,191.31,16199,6,2016
2794,9902,8687,1263,1,7.28,6.75,350,6,2016
2796,4606,8687,1263,4,35.28,32.71,2800,6,2016
2797,826,8687,1263,32,340.95,319.94,24380,6,2016
2798,972,8687,1263,23,188.44,177.47,13588,6,2016
2799,3911,8687,1263,3,46.43,43.69,3685,6,2016
2800,10539,8687,1263,17,194.8,182.94,14320,6,2016
2801,188,8687,1263,9,79.76,74.68,5874,6,2016
2802,7150,8687,1263,11,36.33,34.97,2880,6,2016
2803,3102,8687,1263,8,55.97,52.84,4442,6,2016
2804,1408,8687,1263,8,56.37,53.04,3400,6,2016
2805,7476,8687,1263,31,272.79,256.74,21295,6,2016
2806,6391,8687,1263,7,95.5,89.69,7580,6,2016
2807,3029,8687,1263,10,140.11,131.71,11120,6,2016
2808,6434,8687,1263,10,61.73,58.93,4900,6,2016
2809,7123,8687,1263,8,37.9,35.98,3010,6,2016
2810,2779,8687,1263,27,273.54,257.08,21710,6,2016
2812,8658,8687,1263,1,11.47,10.83,910,6,2016
2813,10016,8687,1263,2,16.63,15.84,1320,6,2016
2814,933,8687,1263,18,155.49,145.92,10827,6,2016
2815,7751,8687,1263,12,79.32,75.2,6297,6,2016
2816,1924,8687,1263,10,67.14,63.0,3799,6,2016
2817,585,8687,1263,13,113.98,107.13,7680,6,2016
2818,10336,8687,1263,15,145.02,136.31,11510,6,2016
2819,578,8687,1263,1,4.41,4.1,350,6,2016
2820,6023,8687,1263,13,89.96,84.96,7140,6,2016
2821,3697,8687,1263,2,18.34,17.2,1680,6,2016
2822,9457,8687,1263,10,37.5,35.84,2975,6,2016
2823,3576,8687,1263,9,34.77,33.21,2758,6,2016
2824,4194,8687,1263,33,161.21,152.82,12794,6,2016
2825,3022,8687,1263,4,12.36,11.89,980,6,2016
2826,8601,8687,1263,4,12.36,11.89,980,6,2016
2827,1251,8687,1263,4,11.92,11.49,945,6,2016
2828,2982,8687,1263,2,24.7,23.16,1960,6,2016
2829,7264,8687,1263,9,26.89,25.91,2135,6,2016
2830,3967,8687,1263,17,58.91,56.55,4082,6,2016
2831,6076,8687,1263,5,22.05,20.48,1750,6,2016
2832,3792,8687,1263,13,63.93,60.65,5075,6,2016
2833,6494,8687,1263,4,17.64,16.38,1400,6,2016
2834,7827,8687,1263,23,103.16,98.27,8190,6,2016
2835,8735,8687,1263,6,38.3,36.36,3040,6,2016
2837,644,8687,1263,8,119.28,111.85,7515,6,2016
2838,9187,8687,1263,45,211.69,200.8,16709,6,2016
2839,812,8687,1263,16,80.85,77.46,5570,6,2016
2840,4464,8687,1263,11,60.53,57.2,4804,6,2016
2841,5159,8687,1263,17,64.1,61.72,5088,6,2016
2842,3424,8687,1263,11,47.73,45.94,3411,6,2016
2843,1564,8687,1263,6,34.38,32.5,2730,6,2016
2844,1807,8687,1263,9,34.94,33.51,2772,6,2016
2845,7716,8687,1263,3,11.04,10.56,875,6,2016
2846,8296,8687,1263,5,22.44,21.33,1780,6,2016
2847,5942,8687,1263,6,78.62,73.56,3962,6,2016
2848,8212,8687,1263,4,42.15,39.73,3345,6,2016
2849,9471,8687,1263,13,98.84,93.64,6933,6,2016
2850,1652,8687,1263,3,5.28,5.23,420,6,2016
2851,5519,8687,1263,4,21.16,20.04,1680,6,2016
2852,1317,8687,1263,18,138.17,129.76,10284,6,2016
2853,1866,8687,1263,4,7.68,7.65,570,6,2016
2854,10656,8687,1263,35,251.87,239.51,18615,6,2016
2855,6588,8687,1263,1,7.06,6.69,560,6,2016
2856,8741,8687,1263,1,9.83,9.32,780,6,2016
2857,2380,8687,1263,10,110.99,104.15,7897,6,2016
2858,1863,8687,1263,6,42.77,40.58,3395,6,2016
2859,3656,8687,1263,2,28.92,27.06,2296,6,2016
2860,5343,8687,1263,3,26.46,24.57,2100,6,2016
2861,4443,8687,1263,4,33.97,31.96,2695,6,2016
2862,8528,8687,1263,28,180.58,170.56,12362,6,2016
2864,1159,8687,1263,1,1.8,1.78,143,6,2016
2865,9137,8687,1263,1,1.41,1.43,112,6,2016
2866,8837,8687,1263,1,6.7,6.33,532,6,2016
2867,9473,8687,1263,7,32.29,31.0,2562,6,2016
2868,8129,8687,1263,9,20.54,20.02,1533,6,2016
2869,5486,8687,1263,5,18.79,17.98,1461,6,2016
2870,10521,8687,1263,19,108.81,103.98,8635,6,2016
2871,6584,8687,1263,27,138.45,132.68,10793,6,2016
2872,3668,8687,1263,69,351.64,336.12,25389,6,2016
2873,10525,8687,1263,12,30.3,29.65,2300,6,2016
2874,5620,8687,1263,40,306.74,290.63,22598,6,2016
2875,6647,8687,1263,30,179.8,171.75,13804,6,2016
2878,7680,8687,1263,28,294.6,277.63,23384,6,2016
2880,6425,8687,1263,9,40.39,38.88,3205,6,2016
2882,9638,8687,1263,43,393.94,372.39,27165,6,2016
2884,7176,8687,1263,44,243.01,231.67,18439,6,2016
2890,7352,8687,1263,17,133.23,125.48,8851,6,2016
2892,6468,8687,1263,24,133.14,127.15,10525,6,2016
2893,2681,8687,1263,49,407.68,384.91,29489,6,2016
2897,9235,8687,1263,22,187.31,177.26,14801,6,2016
2898,7555,8687,1263,17,122.52,116.2,8534,6,2016
2899,162,8687,1263,52,307.94,293.75,24150,6,2016
2904,701,8687,1263,48,347.99,330.28,23726,6,2016
2906,7197,8687,1263,27,182.4,172.01,12844,6,2016
2912,7040,8687,1263,2,14.56,13.75,700,6,2016
2913,2275,8687,1263,40,337.32,319.78,24095,6,2016
2914,7488,8687,1263,19,196.28,184.84,12995,6,2016
2915,5270,8687,1263,9,61.46,58.5,4820,6,2016
2917,2073,8687,1263,41,198.34,190.23,14830,6,2016
2918,867,8687,1263,1,2.65,2.57,210,6,2016
2919,6853,8687,1263,12,117.17,109.74,9300,6,2016
2920,6617,8687,1263,3,37.36,35.06,2100,6,2016
2921,8104,8687,1263,2,13.11,12.59,1040,6,2016
2922,4276,8687,1263,1,8.82,8.31,700,6,2016
2923,9849,8687,1263,3,3.53,3.76,280,6,2016
2924,8911,8687,1263,2,6.08,5.93,483,6,2016
2925,4899,8687,1263,2,31.76,29.65,2520,6,2016
2926,1432,8687,1263,2,7.5,7.3,595,6,2016
2927,3567,8687,1263,2,25.2,23.79,2000,6,2016
2928,9643,8687,1263,10,55.15,51.68,4375,6,2016
2929,2773,8687,1263,4,28.41,26.76,2254,6,2016
2930,7507,8687,1263,5,46.3,43.42,3675,6,2016
2931,7087,8687,1263,5,6.6,6.67,525,6,2016
2932,10148,8687,1263,3,32.49,30.41,1700,6,2016
2933,5296,8687,1263,6,20.47,19.84,1624,6,2016
2934,8884,8687,1263,5,25.7,24.57,2040,6,2016
2935,9742,8687,1263,1,12.6,11.68,1000,6,2016
2936,1948,8687,1263,3,24.51,23.04,1946,6,2016
2937,10189,8687,1263,3,29.1,27.31,2310,6,2016
2938,10564,8687,1263,23,187.71,175.87,13139,6,2016
2939,5182,8687,1263,2,13.23,12.55,1050,6,2016
2940,6483,8687,1263,2,17.74,16.62,1050,6,2016
2941,8666,8687,1263,5,64.51,60.84,5120,6,2016
2942,6325,8687,1263,1,2.02,2.02,160,6,2016
2943,7031,8687,1263,14,67.25,63.91,5337,6,2016
2944,595,8687,1263,3,21.69,20.35,1266,6,2016
2945,2415,8687,1263,43,310.87,294.34,23670,6,2016
2946,728,8687,1263,1,7.37,7.0,585,6,2016
2947,7452,8687,1263,19,158.33,149.63,11306,6,2016
2948,8636,8687,1263,3,14.82,14.39,1176,6,2016
2949,7078,8687,1263,18,134.04,126.06,9304,6,2016
2950,5483,8687,1263,7,50.44,47.99,4004,6,2016
2951,8481,8687,1263,25,244.01,230.12,15754,6,2016
2952,234,8687,1263,8,62.3,58.74,4946,6,2016
2953,8473,8687,1263,12,77.55,73.62,6155,6,2016
2954,2207,8687,1263,9,51.13,48.46,3440,6,2016
2955,5011,8687,1263,2,11.02,10.45,875,6,2016
2957,3545,8687,1263,6,54.24,51.01,4305,6,2016
2958,470,8687,1263,2,21.16,20.04,1680,6,2016
2959,1997,8687,1263,3,16.58,15.73,1316,6,2016
2960,54,8687,1263,2,25.76,24.11,1680,6,2016
2965,2611,8687,1263,2,13.11,12.66,1040,6,2016
2966,4250,8687,1263,5,13.25,12.83,1050,6,2016
2967,2457,8687,1263,4,32.85,30.71,2380,6,2016
2969,3331,8687,1263,18,103.74,97.58,8232,6,2016
2970,1878,8687,1263,17,142.62,134.24,11318,6,2016
2971,10533,8687,1263,11,56.17,53.35,4435,6,2016
2972,10421,8687,1263,23,176.38,166.35,13540,6,2016
2973,3574,8687,1263,21,202.14,190.05,15134,6,2016
2974,6872,8687,1263,12,47.33,44.91,3757,6,2016
2975,3823,8687,1263,1,13.23,12.26,1050,6,2016
2976,3789,8687,1263,25,141.06,133.47,9782,6,2016
2978,9440,8687,1263,12,39.13,37.68,3104,6,2016
2979,7470,8687,1263,3,26.06,24.24,1450,6,2016
2980,8080,8687,1263,11,53.73,51.25,4250,6,2016
2981,5860,8687,1263,2,23.38,21.69,1400,6,2016
2982,3923,8687,1263,14,105.92,99.81,8405,6,2016
2983,2932,8687,1263,3,13.23,12.29,1050,6,2016
2984,2761,8687,1263,8,26.44,25.38,2100,6,2016
2985,9928,8687,1263,32,278.02,261.56,19951,6,2016
2986,4887,8687,1263,10,84.81,79.86,6680,6,2016
2987,2905,8687,1263,2,21.16,19.84,1680,6,2016
2988,7797,8687,1263,5,37.03,34.98,2940,6,2016
2989,869,8687,1263,24,112.87,107.19,8960,6,2016
2990,4316,8687,1263,25,142.11,134.34,11280,6,2016
2991,8345,8687,1263,30,226.25,213.33,17953,6,2016
2992,3441,8687,1263,8,74.92,70.28,5947,6,2016
2994,7118,8687,1263,2,4.42,4.32,350,6,2016
2995,8774,8687,1263,22,159.52,150.52,12620,6,2016
2998,1742,8687,1263,4,21.67,20.98,1720,6,2016
3000,3754,8687,1263,5,14.73,13.63,1169,6,2016
3001,10503,8687,1263,5,26.45,25.05,2100,6,2016
3003,9611,8687,1263,1,6.7,6.33,532,6,2016
3004,3500,8687,1263,2,22.94,21.51,1820,6,2016
3005,3521,8687,1263,2,4.23,4.14,336,6,2016
3006,2916,8687,1263,5,7.79,7.77,618,6,2016
3007,10546,8687,1263,1,0.23,0.33,18,6,2016
3008,1473,8687,1263,36,271.15,255.92,20358,6,2016
3009,2127,8687,1263,4,22.94,21.53,1820,6,2016
3010,10231,8687,1263,3,17.26,16.21,1370,6,2016
3012,4361,8687,1263,6,55.2,52.29,4380,6,2016
3017,2756,8687,1263,8,62.97,59.89,4998,6,2016
3020,9981,8687,1263,42,342.83,325.04,27051,6,2016
3028,4729,8687,1263,22,97.33,92.09,7725,6,2016
3029,516,8687,1263,4,15.88,15.15,1260,6,2016
3030,4577,8687,1263,3,41.88,39.21,2510,6,2016
3031,7799,8687,1263,5,44.95,42.21,3567,6,2016
3032,1438,8687,1263,4,19.4,18.41,1540,6,2016
3033,7656,8687,1263,1,0.62,0.69,30,6,2016
3034,5647,8687,1263,4,24.68,23.3,1960,6,2016
3035,129,8687,1263,2,21.16,19.84,1680,6,2016
3036,8424,8687,1263,5,13.25,12.83,1050,6,2016
3037,6327,8687,1263,4,14.12,13.52,1120,6,2016
3038,2225,8687,1263,28,148.27,140.49,10490,6,2016
3039,8723,8687,1263,5,72.34,67.72,5740,6,2016
3040,2420,8687,1263,3,3.22,3.32,210,6,2016
3041,1338,8687,1263,1,6.93,6.48,550,6,2016
3042,4193,8687,1263,6,29.11,27.53,2310,6,2016
3043,9068,8687,1263,5,13.25,12.83,1050,6,2016
3044,6994,8687,1263,1,4.59,4.36,364,6,2016
3045,479,8687,1263,5,20.45,19.49,1624,6,2016
3046,1869,8687,1263,2,8.82,8.26,700,6,2016
3047,7301,8687,1263,2,9.88,9.4,784,6,2016
3048,8902,8687,1263,4,9.38,9.13,745,6,2016
3049,5870,8687,1263,1,23.99,22.32,1904,6,2016
3050,2743,8687,1263,5,7.54,7.55,600,6,2016
3051,9560,8687,1263,2,1.76,1.85,140,6,2016
3055,688,8687,1263,18,35.17,35.27,2789,6,2016
3056,3279,8687,1263,42,176.46,169.5,12465,6,2016
3057,9175,8687,1263,3,25.92,24.37,2058,6,2016
3058,3448,8687,1263,5,33.1,30.97,2627,6,2016
3059,3123,8687,1263,2,4.94,4.8,392,6,2016
3060,8270,8687,1263,5,23.81,22.61,1890,6,2016
3061,1465,8687,1263,16,85.82,80.77,6765,6,2016
3062,8545,8687,1263,13,100.23,94.36,6947,6,2016
3064,1641,8687,1263,3,37.05,34.67,2940,6,2016
3065,3931,8687,1263,15,185.36,173.25,14715,6,2016
3067,8560,8687,1263,26,183.75,174.89,14499,6,2016
3068,8635,8687,1263,23,191.02,179.94,15160,6,2016
3069,7390,8687,1263,13,111.42,105.47,9040,6,2016
3071,5594,8687,1263,2,22.94,21.49,1820,6,2016
3072,4422,8687,1263,18,128.7,121.4,10214,6,2016
3073,7634,8687,1263,14,105.77,100.2,6801,6,2016
3074,4730,8687,1263,28,187.88,177.2,14914,6,2016
3076,5883,8687,1263,25,209.15,196.96,15722,6,2016
3078,4955,8687,1263,5,4.58,4.8,364,6,2016
3079,183,8687,1263,40,347.56,327.99,27585,6,2016
3080,8224,8687,1263,31,297.95,280.15,21140,6,2016
3083,6412,8687,1263,29,322.15,302.94,24655,6,2016
3084,4927,8687,1263,18,191.64,180.8,15210,6,2016
3085,4178,8687,1263,30,264.38,250.09,20525,6,2016
3086,4937,8687,1263,12,104.34,97.98,6400,6,2016
3087,8209,8687,1263,30,263.73,248.28,19110,6,2016
3088,7243,8687,1263,36,311.11,293.5,24691,6,2016
3090,9327,8687,1263,3,30.23,28.36,2400,6,2016
3091,720,8687,1263,6,37.5,35.38,2975,6,2016
3092,6306,8687,1263,4,15.88,15.15,1260,6,2016
3093,7223,8687,1263,9,80.21,76.12,6365,6,2016
3094,8444,8687,1263,4,24.68,23.3,1960,6,2016
3095,4555,8687,1263,1,0.76,0.87,60,6,2016
3096,4054,8687,1263,10,61.91,57.94,4914,6,2016
3097,6095,8687,1263,2,2.82,2.84,224,6,2016
3098,2271,8687,1263,3,24.76,23.3,2156,6,2016
3099,168,8687,1263,1,7.06,6.65,560,6,2016
3100,9084,8687,1263,8,58.62,55.74,4191,6,2016
3101,3779,8687,1263,3,43.68,40.51,2100,6,2016
3102,5212,8687,1263,3,6.7,6.54,532,6,2016
3103,10598,8687,1263,2,10.24,9.7,812,6,2016
3104,7699,8687,1263,3,17.14,16.4,1100,6,2016
3105,23,8687,1263,5,26.16,24.84,2076,6,2016
3106,9026,8687,1263,2,23.38,21.67,1400,6,2016
3107,5778,8687,1263,4,15.88,15.15,1260,6,2016
3108,74,8687,1263,12,27.88,27.17,2212,6,2016
3109,9546,8687,1263,1,1.26,1.18,100,6,2016
3110,7111,8687,1263,5,49.85,46.68,3500,6,2016
3111,4372,8687,1263,5,35.62,33.54,2828,6,2016
3112,2311,8687,1263,4,9.56,9.29,760,6,2016
3113,2760,8687,1263,9,44.97,42.64,3570,6,2016
3114,432,8687,1263,17,69.98,66.69,5390,6,2016
3115,326,8687,1263,5,26.45,25.05,2100,6,2016
3116,58,8687,1263,4,24.68,23.29,1960,6,2016
3117,2280,8687,1263,6,28.92,27.24,2296,6,2016
3118,1714,8687,1263,4,31.05,29.2,2100,6,2016
3119,2440,8687,1263,7,7.9,8.1,490,6,2016
3120,943,8687,1263,21,218.94,204.21,14870,6,2016
3121,5380,8687,1263,9,41.49,39.42,3290,6,2016
3122,5103,8687,1263,8,56.48,53.19,4480,6,2016
3123,7011,8687,1263,4,17.64,16.39,1400,6,2016
3124,1293,8687,1263,12,59.96,56.86,4760,6,2016
3125,8514,8687,1263,10,24.81,24.09,1910,6,2016
3126,10385,8687,1263,4,49.59,46.06,2660,6,2016
3127,2414,8687,1263,4,9.88,9.6,784,6,2016
3128,3423,8687,1263,33,91.82,88.7,7282,6,2016
3129,1351,8687,1263,2,6.3,6.28,500,6,2016
3130,1220,8687,1263,17,63.09,60.32,5005,6,2016
3131,8804,8687,1263,13,72.61,68.68,5761,6,2016
3132,9260,8687,1263,13,37.53,35.8,2977,6,2016
3133,791,8687,1263,9,19.32,18.89,1470,6,2016
3134,8269,8687,1263,10,48.5,46.02,3850,6,2016
3135,8116,8687,1263,78,247.65,237.13,19202,6,2016
3136,2955,8687,1263,47,129.09,124.79,10122,6,2016
3137,7546,8687,1263,5,22.05,20.48,1750,6,2016
3138,9824,8687,1263,2,14.12,13.3,1120,6,2016
3139,2890,8687,1263,50,384.22,362.69,26361,6,2016
3140,6500,8687,1263,14,71.66,68.24,5687,6,2016
3141,6287,8687,1263,6,37.43,35.78,2972,6,2016
3143,4677,8687,1263,37,258.78,245.53,20538,6,2016
3144,2080,8687,1263,14,94.8,89.45,7525,6,2016
3145,7249,8687,1263,6,79.86,74.49,4970,6,2016
3146,5095,8687,1263,6,28.41,27.2,2254,6,2016
3147,905,8687,1263,12,124.38,116.61,9870,6,2016
3148,1625,8687,1263,11,100.29,94.29,6755,6,2016
3149,2701,8687,1263,6,18.1,17.47,1436,6,2016
3150,7062,8687,1263,11,50.85,48.36,4036,6,2016
3151,4086,8687,1263,9,54.82,51.95,4350,6,2016
3152,3664,8687,1263,29,276.99,260.52,21526,6,2016
3153,382,8687,1263,12,96.65,91.02,7672,6,2016
3154,6789,8687,1263,67,387.77,368.48,28722,6,2016
3155,4032,8687,1263,49,280.32,266.84,21024,6,2016
3156,2199,8687,1263,2,15.49,14.82,1230,6,2016
3157,5493,8687,1263,8,31.76,29.9,2520,6,2016
3159,145,8687,1263,2,8.29,7.92,658,6,2016
3160,1601,8687,1263,1,1.83,1.81,145,6,2016
3161,141,8687,1263,5,11.96,11.81,850,6,2016
3164,4269,8687,1263,18,108.76,103.13,8596,6,2016
3165,7965,8687,1263,7,45.09,42.59,3578,6,2016
